Post_ID,Post_Date,Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Engagement_Level,Interactions,Engagement_Rate,Like_Rate,Share_Rate,Comment_Rate,Year,Post_Month,Post_Quarter,Day_Of_Week,Is_Fitness,Reach_Tier,Format_Group
Post_3553,2023-05-17,Instagram,#Fitness,Live Stream,Australia,2355608,335201,89190,47165,High,471556,0.20018441098858553,0.1422991431511525,0.03786283626138135,0.020022431576051703,2023,2023-05,2023Q2,Wednesday,1,T2 Growth reach,Live stream
Post_3555,2022-01-06,TikTok,#Fitness,Tweet,Canada,4714948,284181,38342,14433,High,336956,0.07146547533504082,0.06027235082974404,0.008132009091086476,0.0030611154142102946,2022,2022-01,2022Q1,Thursday,1,T4 Mega reach,Text post
Post_3581,2023-05-14,YouTube,#Fitness,Video,Brazil,3227162,30996,42925,10029,High,83950,0.026013568578212062,0.009604723902921514,0.013301160586298426,0.003107684088992124,2023,2023-05,2023Q2,Sunday,1,T3 Established reach,Long-form video
Post_3583,2023-01-05,Instagram,#Fitness,Live Stream,Australia,1294997,23756,95096,36485,Medium,155337,0.11995162923157351,0.018344444041183107,0.0734333747491307,0.02817381044125971,2023,2023-01,2023Q1,Thursday,1,T1 Emerging reach,Live stream
Post_3612,2023-01-30,Instagram,#Fitness,Post,Japan,2940522,25740,72776,35407,Low,133923,0.045543954440742156,0.008753547839465237,0.02474934722474445,0.012041059376532466,2023,2023-01,2023Q1,Monday,1,T3 Established reach,Image post
Post_3618,2023-10-01,Twitter,#Fitness,Video,Australia,1145112,347150,33144,42026,High,422320,0.3688023529576146,0.30315811903115153,0.02894389369773437,0.03670034022872872,2023,2023-10,2023Q4,Sunday,1,T1 Emerging reach,Long-form video
Post_3629,2022-08-07,Twitter,#Fitness,Post,Brazil,2451233,238629,57390,21836,Medium,317855,0.12967147553904504,0.09735059865789993,0.023412706992766496,0.008908169888378625,2022,2022-08,2022Q3,Sunday,1,T2 Growth reach,Image post
Post_3636,2022-01-24,YouTube,#Fitness,Tweet,Japan,636960,147410,83963,46376,Low,277749,0.43605406932931423,0.23142740517457924,0.13181832454157247,0.07280833961316252,2022,2022-01,2022Q1,Monday,1,T1 Emerging reach,Text post
Post_3645,2022-08-07,Twitter,#Fitness,Reel,Brazil,1637344,50807,32965,37638,Medium,121410,0.07415057556628296,0.031030131725526218,0.02013321574452284,0.0229872280962339,2022,2022-08,2022Q3,Sunday,1,T2 Growth reach,Short video
Post_3658,2022-04-05,Instagram,#Fitness,Live Stream,Germany,1058506,361715,51528,5422,Medium,418665,0.39552444672018866,0.3417222009133628,0.04867993190402322,0.005122313902802629,2022,2022-04,2022Q2,Tuesday,1,T1 Emerging reach,Live stream
Post_3675,2023-03-30,Twitter,#Fitness,Tweet,Japan,4309390,362837,17128,25765,High,405730,0.09415021615588286,0.08419683528295188,0.0039745764481748,0.005978804424756172,2023,2023-03,2023Q1,Thursday,1,T4 Mega reach,Text post
Post_3703,2022-04-09,Instagram,#Fitness,Shorts,Australia,3358197,230451,95429,22070,High,347950,0.1036121466370198,0.06862343096608091,0.028416736719138275,0.006571978951800624,2022,2022-04,2022Q2,Saturday,1,T3 Established reach,Short video
Post_3710,2022-09-20,YouTube,#Fitness,Tweet,India,1955706,361088,80015,8735,High,449838,0.23001310012854692,0.18463306856961118,0.04091361380493796,0.004466417753997789,2022,2022-09,2022Q3,Tuesday,1,T2 Growth reach,Text post
Post_3723,2022-09-03,YouTube,#Fitness,Reel,USA,4172550,437895,11878,22267,Low,472040,0.11312986063678086,0.10494661537908473,0.00284670045895196,0.005336544798744174,2022,2022-09,2022Q3,Saturday,1,T4 Mega reach,Short video
Post_3724,2023-08-29,YouTube,#Fitness,Video,Germany,2400911,46562,36026,24905,Low,107493,0.04477175538785069,0.019393471894626663,0.015005137633173408,0.010373145860050623,2023,2023-08,2023Q3,Tuesday,1,T2 Growth reach,Long-form video
Post_3733,2022-05-17,TikTok,#Fitness,Tweet,Canada,4975716,395122,48100,20122,Low,463344,0.09312107041479055,0.07941007887106097,0.009666950444920892,0.004044041098808694,2022,2022-05,2022Q2,Tuesday,1,T4 Mega reach,Text post
Post_3734,2023-06-05,YouTube,#Fitness,Tweet,Canada,4335309,121131,69437,5334,Medium,195902,0.04518755179849925,0.027940568942144608,0.016016620729917982,0.0012303621264366624,2023,2023-06,2023Q2,Monday,1,T4 Mega reach,Text post
Post_3737,2023-12-11,YouTube,#Fitness,Live Stream,UK,4221129,221432,27097,44357,Medium,292886,0.06938570226117231,0.05245800353412559,0.0064193726370362055,0.010508326090010517,2023,2023-12,2023Q4,Monday,1,T4 Mega reach,Live stream
Post_3760,2023-01-12,YouTube,#Fitness,Tweet,UK,4837174,493550,65769,12395,High,571714,0.11819173757239247,0.1020327157964547,0.013596575190390092,0.002562446585547677,2023,2023-01,2023Q1,Thursday,1,T4 Mega reach,Text post
Post_3774,2023-04-18,YouTube,#Fitness,Live Stream,India,2662468,395901,43291,11180,High,450372,0.1691558358635672,0.14869699842401862,0.016259725938490153,0.004199111501058416,2023,2023-04,2023Q2,Tuesday,1,T2 Growth reach,Live stream
Post_3796,2023-04-03,TikTok,#Fitness,Tweet,Japan,3447314,40473,28558,25286,High,94317,0.02735956167613394,0.011740444879694742,0.0082841307754385,0.007334986021000698,2023,2023-04,2023Q2,Monday,1,T3 Established reach,Text post
Post_3803,2022-06-10,TikTok,#Fitness,Shorts,Germany,1529342,292555,76539,12189,Low,381283,0.24931179553036534,0.1912946875192076,0.05004701368300877,0.007970094328148969,2022,2022-06,2022Q2,Friday,1,T2 Growth reach,Short video
Post_3811,2022-06-05,Instagram,#Fitness,Shorts,Brazil,1143058,108813,83246,23634,Low,215693,0.1886982112893659,0.09519464454122188,0.07282745057556135,0.020676116172582668,2022,2022-06,2022Q2,Sunday,1,T1 Emerging reach,Short video
Post_3818,2023-04-28,TikTok,#Fitness,Shorts,Germany,4112444,213599,81261,24440,Low,319300,0.07764239464415808,0.05193967382899317,0.01975978274719364,0.00594293806797126,2023,2023-04,2023Q2,Friday,1,T4 Mega reach,Short video
Post_3829,2023-01-07,TikTok,#Fitness,Reel,Brazil,564507,224904,9554,39726,Low,274184,0.48570522597594007,0.3984078142520819,0.016924502264808055,0.07037290945905011,2023,2023-01,2023Q1,Saturday,1,T1 Emerging reach,Short video
Post_3832,2023-05-11,Instagram,#Fitness,Reel,India,1521329,324725,63572,46365,Low,434662,0.2857120320456653,0.2134482416360958,0.04178714794761686,0.030476642461952676,2023,2023-05,2023Q2,Thursday,1,T2 Growth reach,Short video
Post_3833,2023-03-05,Twitter,#Fitness,Post,Germany,4801627,262727,22334,7455,Medium,292516,0.06092018392932229,0.054716245139407954,0.004651340056193453,0.0015525987337208825,2023,2023-03,2023Q1,Sunday,1,T4 Mega reach,Image post
Post_3858,2023-07-31,Twitter,#Fitness,Tweet,Japan,4694072,364519,55324,20924,Medium,440767,0.09389864492917877,0.07765517870198838,0.011785929146378667,0.004457537080811713,2023,2023-07,2023Q3,Monday,1,T4 Mega reach,Text post
Post_3893,2022-11-29,Twitter,#Fitness,Reel,USA,3578755,370590,32965,23433,High,426988,0.1193118836019789,0.10355277184383954,0.00921130393111571,0.006547807827023644,2022,2022-11,2022Q4,Tuesday,1,T3 Established reach,Short video
Post_3896,2023-03-08,YouTube,#Fitness,Reel,India,1863453,326354,13905,20155,Low,360414,0.19341190789357177,0.17513401196595782,0.0074619536956392245,0.010815942231974726,2023,2023-03,2023Q1,Wednesday,1,T2 Growth reach,Short video
Post_3901,2022-05-12,Instagram,#Fitness,Shorts,Australia,2271759,362820,34300,2604,Medium,399724,0.17595352323904076,0.159708842355197,0.015098432536197722,0.0011462483476460312,2022,2022-05,2022Q2,Thursday,1,T2 Growth reach,Short video
Post_3908,2022-09-10,TikTok,#Fitness,Reel,Canada,287898,92831,33257,5160,Low,131248,0.4558836810259189,0.32244406004904513,0.1155166065759401,0.017923014400933666,2022,2022-09,2022Q3,Saturday,1,T1 Emerging reach,Short video
Post_3912,2023-03-13,Twitter,#Fitness,Tweet,Australia,2064375,166788,9163,22734,Low,198685,0.09624462609748713,0.08079346049046321,0.004438631547078414,0.011012534059945504,2023,2023-03,2023Q1,Monday,1,T2 Growth reach,Text post
Post_3925,2023-06-30,Twitter,#Fitness,Reel,Australia,2624711,307198,71219,6193,Medium,384610,0.14653422795881146,0.11704069514700857,0.027134034947085602,0.0023594978647172964,2023,2023-06,2023Q2,Friday,1,T2 Growth reach,Short video
Post_3928,2023-02-19,Instagram,#Fitness,Post,Brazil,3499748,84192,50937,40619,Low,175748,0.050217329933469494,0.024056589217280787,0.01455447649373612,0.011606264222452587,2023,2023-02,2023Q1,Sunday,1,T3 Established reach,Image post
Post_3930,2023-02-02,Twitter,#Fitness,Video,Brazil,4021988,496947,98292,6829,Low,602068,0.14969413135991455,0.12355755412497502,0.024438660682229784,0.0016979165527097545,2023,2023-02,2023Q1,Thursday,1,T4 Mega reach,Long-form video
Post_3940,2023-01-15,YouTube,#Fitness,Video,USA,1058655,486037,47060,4660,Medium,537757,0.5079624618029481,0.4591080191374905,0.04445263093264567,0.004401811732811917,2023,2023-01,2023Q1,Sunday,1,T1 Emerging reach,Long-form video
Post_3943,2022-04-18,TikTok,#Fitness,Reel,Australia,3959483,363451,40906,30644,Low,435001,0.10986308060926137,0.09179253958155648,0.010331146768403856,0.007739394259301025,2022,2022-04,2022Q2,Monday,1,T4 Mega reach,Short video
Post_3955,2023-10-06,Twitter,#Fitness,Video,Germany,2832427,190157,12005,1268,Medium,203430,0.07182179805516611,0.06713571082326217,0.0042384146175700205,0.0004476726143339264,2023,2023-10,2023Q4,Friday,1,T3 Established reach,Long-form video
Post_3959,2023-04-30,Twitter,#Fitness,Shorts,Japan,3868670,289592,51598,34304,Medium,375494,0.09706023000152507,0.07485569976245066,0.013337400191797182,0.00886713004727723,2023,2023-04,2023Q2,Sunday,1,T4 Mega reach,Short video
Post_3962,2022-05-02,YouTube,#Fitness,Video,Canada,2980877,460881,87021,98,Medium,548000,0.1838385146384772,0.15461255194360585,0.02919308646415132,3.287623072001964e-05,2022,2022-05,2022Q2,Monday,1,T3 Established reach,Long-form video
Post_3970,2022-05-15,Instagram,#Fitness,Tweet,Germany,3337724,191570,71507,21918,Medium,284995,0.08538602952191374,0.057395398780726026,0.021423880464651962,0.006566750276535747,2022,2022-05,2022Q2,Sunday,1,T3 Established reach,Text post
Post_3993,2022-01-28,Twitter,#Fitness,Post,India,1671364,127067,2495,5413,Low,134975,0.080757393362547,0.07602592852305064,0.0014927927130176312,0.003238672126478732,2022,2022-01,2022Q1,Friday,1,T2 Growth reach,Image post
Post_3998,2022-06-22,Instagram,#Fitness,Video,India,819360,249139,23677,17298,High,290114,0.35407391134544036,0.3040653680921695,0.028896943956258542,0.021111599297012302,2022,2022-06,2022Q2,Wednesday,1,T1 Emerging reach,Long-form video
Post_4023,2023-10-21,Instagram,#Fitness,Video,Brazil,1120916,125751,65533,15013,Low,206297,0.1840432289306246,0.11218592651010424,0.05846379211287911,0.01339351030764125,2023,2023-10,2023Q4,Saturday,1,T1 Emerging reach,Long-form video
Post_4026,2022-04-08,YouTube,#Fitness,Reel,Germany,1752782,343059,44339,20919,High,408317,0.23295367022253766,0.19572257131805323,0.02529635744776019,0.011934741456724225,2022,2022-04,2022Q2,Friday,1,T2 Growth reach,Short video
Post_4042,2022-09-17,Instagram,#Fitness,Post,Germany,613581,340814,15805,34558,High,391177,0.6375311491066379,0.555450706589676,0.025758620296260804,0.0563218222207011,2022,2022-09,2022Q3,Saturday,1,T1 Emerging reach,Image post
Post_4043,2022-05-24,TikTok,#Fitness,Video,Brazil,4155659,447547,81762,7354,High,536663,0.12914028797839283,0.10769579505921925,0.019674857826400098,0.0017696350927734928,2022,2022-05,2022Q2,Tuesday,1,T4 Mega reach,Long-form video
Post_4045,2022-08-16,TikTok,#Fitness,Live Stream,Canada,4561998,433892,13968,41674,Medium,489534,0.10730692998988602,0.09511008115303865,0.0030618163357371045,0.009135032501110259,2022,2022-08,2022Q3,Tuesday,1,T4 Mega reach,Live stream
Post_4047,2023-07-23,YouTube,#Fitness,Live Stream,Japan,759304,289598,90867,28354,High,408819,0.5384128096256572,0.3813992814472201,0.11967143594660373,0.037342092231833365,2023,2023-07,2023Q3,Sunday,1,T1 Emerging reach,Live stream
Post_4048,2022-08-02,TikTok,#Fitness,Video,USA,4035840,146142,67286,46736,Low,260164,0.0644634078655249,0.03621104900095148,0.016672117824294324,0.0115802410402791,2022,2022-08,2022Q3,Tuesday,1,T4 Mega reach,Long-form video
Post_4057,2022-08-29,YouTube,#Fitness,Live Stream,UK,318153,139099,36928,11688,Low,187715,0.5900148670608166,0.43720788425694557,0.11606994119181652,0.03673704161205458,2022,2022-08,2022Q3,Monday,1,T1 Emerging reach,Live stream
Post_4058,2023-05-21,YouTube,#Fitness,Tweet,Australia,2662851,13209,44256,42595,Medium,100060,0.03757626694095915,0.004960472816541369,0.016619780828893545,0.015996013295524233,2023,2023-05,2023Q2,Sunday,1,T2 Growth reach,Text post
Post_4078,2023-10-12,Twitter,#Fitness,Post,India,4859286,76757,34856,6594,Medium,118207,0.024326001803557148,0.01579594203757507,0.007173070282341891,0.0013569894836401892,2023,2023-10,2023Q4,Thursday,1,T4 Mega reach,Image post
Post_4087,2022-05-25,Instagram,#Fitness,Reel,Japan,357877,73393,93580,6671,High,173644,0.48520581093504195,0.20507883993662626,0.2614864883744974,0.018640482623918275,2022,2022-05,2022Q2,Wednesday,1,T1 Emerging reach,Short video
Post_4097,2022-12-20,Instagram,#Fitness,Reel,Brazil,2073379,109399,75728,12420,High,197547,0.09527780497439205,0.05276362883968633,0.03652395437592452,0.005990221758781197,2022,2022-12,2022Q4,Tuesday,1,T2 Growth reach,Short video
Post_4102,2023-09-15,YouTube,#Fitness,Live Stream,Japan,1526385,275820,95119,19416,Medium,390355,0.25573823118020683,0.18070146129580675,0.06231651909577204,0.012720250788628033,2023,2023-09,2023Q3,Friday,1,T2 Growth reach,Live stream
Post_4116,2022-04-06,Twitter,#Fitness,Post,India,4161514,359846,61977,23808,Low,445631,0.1070838641898117,0.08646997222645413,0.014892897152334463,0.005720994811023104,2022,2022-04,2022Q2,Wednesday,1,T4 Mega reach,Image post
Post_4117,2022-10-14,TikTok,#Fitness,Video,Japan,768809,305597,53014,10251,Medium,368862,0.4797836653837299,0.3974940459854138,0.06895600857950414,0.013333610818811955,2022,2022-10,2022Q4,Friday,1,T1 Emerging reach,Long-form video
Post_4122,2023-11-04,YouTube,#Fitness,Shorts,USA,4127405,239815,25258,35670,Medium,300743,0.07286491148796884,0.0581030938325655,0.006119583612463521,0.008642234042939814,2023,2023-11,2023Q4,Saturday,1,T4 Mega reach,Short video
Post_4125,2022-11-12,Instagram,#Fitness,Reel,Canada,3353507,138181,13507,12087,Low,163775,0.048836933991788296,0.041204923681387874,0.0040277238127130795,0.0036042864976873466,2022,2022-11,2022Q4,Saturday,1,T3 Established reach,Short video
Post_4131,2023-07-12,TikTok,#Fitness,Reel,Brazil,914192,361829,86970,47559,Low,496358,0.5429472145894955,0.3957910373313265,0.09513318865183681,0.05202298860633215,2023,2023-07,2023Q3,Wednesday,1,T1 Emerging reach,Short video
Post_4134,2023-05-30,Instagram,#Fitness,Tweet,Australia,2491489,57916,10858,37910,Low,106684,0.04281937427779131,0.023245537106525455,0.004358036499458757,0.0152158006718071,2023,2023-05,2023Q2,Tuesday,1,T2 Growth reach,Text post
Post_4140,2023-04-17,Instagram,#Fitness,Video,Germany,3263236,473992,14768,33422,Medium,522182,0.16001968598041943,0.14525213622306202,0.004525569097668694,0.010241980659688727,2023,2023-04,2023Q2,Monday,1,T3 Established reach,Long-form video
Post_4161,2023-04-21,TikTok,#Fitness,Video,Brazil,4717790,125541,75795,38504,High,239840,0.05083736240909409,0.02661012889509707,0.01606578503918148,0.00816144847481554,2023,2023-04,2023Q2,Friday,1,T4 Mega reach,Long-form video
Post_4168,2023-01-29,TikTok,#Fitness,Video,Brazil,1792756,491389,73253,31069,Medium,595711,0.3322878294648017,0.2740969769449942,0.04086055213314026,0.017330300386667233,2023,2023-01,2023Q1,Sunday,1,T2 Growth reach,Long-form video
Post_4174,2023-01-12,Twitter,#Fitness,Shorts,UK,4485980,113834,44375,49799,High,208008,0.04636846352413519,0.025375503234521778,0.009891929968479573,0.011101030321133843,2023,2023-01,2023Q1,Thursday,1,T4 Mega reach,Short video
Post_4190,2022-03-10,YouTube,#Fitness,Live Stream,Canada,4483252,371769,59628,14299,Medium,445696,0.09941355069935841,0.08292395787700535,0.013300166932396395,0.0031894258899566653,2022,2022-03,2022Q1,Thursday,1,T4 Mega reach,Live stream
Post_4197,2023-12-26,Twitter,#Fitness,Live Stream,Australia,1779047,64478,18103,7857,Low,90438,0.050835081928695534,0.036242999763356445,0.010175672705667698,0.004416409459671386,2023,2023-12,2023Q4,Tuesday,1,T2 Growth reach,Live stream
Post_4199,2022-04-10,Twitter,#Fitness,Reel,Australia,2938655,483237,98936,21895,Low,604068,0.20555934602734924,0.16444155574574082,0.03366710280723664,0.007450687474371779,2022,2022-04,2022Q2,Sunday,1,T3 Established reach,Short video
Post_4200,2022-08-02,Twitter,#Fitness,Reel,Australia,2121336,330030,12817,21347,High,364194,0.17168143094728983,0.15557648576180294,0.006041947150286424,0.010062998035200459,2022,2022-08,2022Q3,Tuesday,1,T2 Growth reach,Short video
Post_4212,2023-05-18,Twitter,#Fitness,Shorts,Germany,2445074,339219,42119,49060,High,430398,0.1760265742468326,0.1387356783475674,0.01722606350564441,0.020064832393620807,2023,2023-05,2023Q2,Thursday,1,T2 Growth reach,Short video
Post_4213,2023-01-04,TikTok,#Fitness,Live Stream,Japan,3761056,2630,62256,44327,High,109213,0.029037855325738302,0.0006992716939072431,0.016552797937600505,0.011785785694230557,2023,2023-01,2023Q1,Wednesday,1,T3 Established reach,Live stream
Post_4215,2023-09-04,Twitter,#Fitness,Shorts,Australia,1393642,7098,15097,1221,Low,23416,0.016802019456933704,0.005093130086492801,0.010832767669171853,0.000876121701269049,2023,2023-09,2023Q3,Monday,1,T1 Emerging reach,Short video
Post_4226,2023-12-05,Twitter,#Fitness,Shorts,India,328897,147381,42373,23817,Medium,213571,0.649355269278832,0.4481068541215031,0.12883364700802988,0.07241476814929902,2023,2023-12,2023Q4,Tuesday,1,T1 Emerging reach,Short video
Post_4240,2023-04-13,TikTok,#Fitness,Shorts,Australia,4487202,309686,91035,42034,Low,442755,0.09867061924112175,0.06901539088278175,0.02028769821371982,0.009367530144620188,2023,2023-04,2023Q2,Thursday,1,T4 Mega reach,Short video
Post_4246,2022-02-03,Instagram,#Fitness,Tweet,Brazil,852004,355651,82868,32850,Low,471369,0.553247402594354,0.4174287914141248,0.09726245416688184,0.03855615701334736,2022,2022-02,2022Q1,Thursday,1,T1 Emerging reach,Text post
Post_4252,2023-09-10,Instagram,#Fitness,Live Stream,Australia,1925512,445030,93050,27310,Low,565390,0.2936309926918139,0.23112294288480154,0.04832480919360669,0.014183240613405682,2023,2023-09,2023Q3,Sunday,1,T2 Growth reach,Live stream
Post_4263,2022-03-01,YouTube,#Fitness,Live Stream,Germany,3856845,195911,46850,13291,Low,256052,0.06638897855630703,0.05079566329473961,0.012147234332725323,0.0034460809288420977,2022,2022-03,2022Q1,Tuesday,1,T3 Established reach,Live stream
Post_4269,2022-10-15,Instagram,#Fitness,Video,Canada,3247449,388272,6238,25311,Medium,419821,0.12927716493777117,0.11956215478672644,0.001920892368132648,0.007794117782912064,2022,2022-10,2022Q4,Saturday,1,T3 Established reach,Long-form video
Post_4273,2023-01-02,YouTube,#Fitness,Live Stream,UK,4067513,313641,41751,34036,High,389428,0.09574105847971476,0.07710878858899775,0.01026450314971335,0.008367766741003655,2023,2023-01,2023Q1,Monday,1,T4 Mega reach,Live stream
Post_4278,2022-09-17,YouTube,#Fitness,Reel,Japan,1747564,183228,4734,33207,Medium,221169,0.12655845508376232,0.10484766223154059,0.002708913664964488,0.019001879187257233,2022,2022-09,2022Q3,Saturday,1,T2 Growth reach,Short video
Post_4284,2023-06-21,Instagram,#Fitness,Reel,Germany,782140,39109,45106,34619,Medium,118834,0.15193443629017822,0.05000255708696653,0.05766998235609993,0.04426189684711177,2023,2023-06,2023Q2,Wednesday,1,T1 Emerging reach,Short video
Post_4287,2023-10-12,Instagram,#Fitness,Tweet,Canada,1701218,219365,32346,9017,Medium,260728,0.15325960576481085,0.12894584938555786,0.019013436255670937,0.0053003201235820455,2023,2023-10,2023Q4,Thursday,1,T2 Growth reach,Text post
Post_4290,2022-02-01,YouTube,#Fitness,Post,UK,468433,104947,95399,32253,High,232599,0.4965469981833048,0.22403844306442972,0.20365559215512144,0.06885296296375362,2022,2022-02,2022Q1,Tuesday,1,T1 Emerging reach,Image post
Post_4297,2023-11-17,YouTube,#Fitness,Video,USA,4478176,393579,14318,9635,High,417532,0.09323706794909356,0.08788823842564472,0.003197283894156907,0.002151545629291926,2023,2023-11,2023Q4,Friday,1,T4 Mega reach,Long-form video
Post_4298,2023-05-26,TikTok,#Fitness,Reel,Brazil,3856234,410366,55392,8229,Low,473987,0.12291448081210839,0.1064162600091177,0.014364273537342391,0.0021339472656482983,2023,2023-05,2023Q2,Friday,1,T3 Established reach,Short video
Post_4308,2022-06-23,TikTok,#Fitness,Live Stream,Japan,4725553,83787,37879,49935,High,171601,0.036313421942363144,0.01773062327308571,0.008015781433411074,0.010567017235866363,2022,2022-06,2022Q2,Thursday,1,T4 Mega reach,Live stream
Post_4311,2023-04-02,Instagram,#Fitness,Reel,India,1825709,104030,69496,17900,High,191426,0.10485022530972898,0.05698060315198095,0.038065211925887424,0.009804410231860608,2023,2023-04,2023Q2,Sunday,1,T2 Growth reach,Short video
Post_4318,2023-05-20,Instagram,#Fitness,Tweet,Australia,4447344,202595,89767,16312,Medium,308674,0.06940636928467868,0.04555415546897204,0.020184406693073437,0.003667807122633194,2023,2023-05,2023Q2,Saturday,1,T4 Mega reach,Text post
Post_4322,2023-04-19,YouTube,#Fitness,Reel,India,3693552,249768,16084,5323,Medium,271175,0.07341848713650166,0.06762271114634368,0.004354615827799365,0.0014411601623586184,2023,2023-04,2023Q2,Wednesday,1,T3 Established reach,Short video
Post_4330,2023-02-25,Twitter,#Fitness,Post,Canada,1129787,317233,81454,20816,Low,419503,0.3713115835108742,0.28079009583222325,0.07209677576392719,0.018424711914723748,2023,2023-02,2023Q1,Saturday,1,T1 Emerging reach,Image post
Post_4336,2022-08-03,Instagram,#Fitness,Video,Japan,1976436,196516,93950,14802,High,305268,0.1544537743696229,0.09942947811110504,0.047535058053992135,0.007489238204525722,2022,2022-08,2022Q3,Wednesday,1,T2 Growth reach,Long-form video
Post_4340,2023-12-21,TikTok,#Fitness,Post,Japan,1823643,250776,13446,24572,Medium,288794,0.15836103886561131,0.13751375680437455,0.007373153627107937,0.013474128434128829,2023,2023-12,2023Q4,Thursday,1,T2 Growth reach,Image post
Post_4341,2023-07-04,Instagram,#Fitness,Reel,Canada,3274826,163123,83423,21320,High,267866,0.08179549081386309,0.04981119607576097,0.025474025184849515,0.0065102695532526,2023,2023-07,2023Q3,Tuesday,1,T3 Established reach,Short video
Post_4344,2023-12-29,Instagram,#Fitness,Live Stream,Japan,4487563,464720,58373,32131,Low,555224,0.12372505968161339,0.10355732053232455,0.013007728248049109,0.007160010901239715,2023,2023-12,2023Q4,Friday,1,T4 Mega reach,Live stream
Post_4359,2023-11-01,YouTube,#Fitness,Live Stream,Australia,818282,458526,74074,3589,Low,536189,0.6552618779345017,0.5603520546706392,0.09052380475190705,0.004386018511955536,2023,2023-11,2023Q4,Wednesday,1,T1 Emerging reach,Live stream
Post_4361,2023-10-27,Instagram,#Fitness,Reel,UK,3194403,260682,76842,15971,Medium,353495,0.11066074005064483,0.08160585874731523,0.024055199046582414,0.004999682256747192,2023,2023-10,2023Q4,Friday,1,T3 Established reach,Short video
Post_4370,2023-09-03,Twitter,#Fitness,Live Stream,India,3338024,257886,33840,16547,Low,308273,0.09235194234672968,0.07725708383163213,0.010137734180461254,0.0049571243346363,2023,2023-09,2023Q3,Sunday,1,T3 Established reach,Live stream
Post_4381,2023-07-25,Instagram,#Fitness,Live Stream,Canada,1176367,412820,10950,43729,Low,467499,0.3974091418749421,0.3509278992015247,0.009308319597540563,0.03717292307587683,2023,2023-07,2023Q3,Tuesday,1,T1 Emerging reach,Live stream
Post_4392,2022-09-23,Instagram,#Fitness,Shorts,Australia,4608617,83329,8332,25349,Low,117010,0.02538939556053367,0.0180811293279524,0.0018079176464436077,0.005500348586137663,2022,2022-09,2022Q3,Friday,1,T4 Mega reach,Short video
Post_4413,2022-09-09,Twitter,#Fitness,Post,India,813436,150574,60145,45183,Low,255902,0.31459389552466327,0.1851086010454418,0.07393943715301511,0.055545857326206365,2022,2022-09,2022Q3,Friday,1,T1 Emerging reach,Image post
Post_4425,2023-05-09,Twitter,#Fitness,Tweet,Australia,751792,34057,22585,6591,Low,63233,0.08410970055547279,0.04530109391959478,0.030041554046864025,0.008767052589013983,2023,2023-05,2023Q2,Tuesday,1,T1 Emerging reach,Text post
Post_4441,2022-07-10,TikTok,#Fitness,Shorts,India,3072740,261975,66794,31510,Medium,360279,0.11725007647897316,0.08525778295592859,0.021737602270286455,0.010254691252758125,2022,2022-07,2022Q3,Sunday,1,T3 Established reach,Short video
Post_4452,2022-05-21,Instagram,#Fitness,Reel,Germany,1945496,290804,36541,15838,Low,343183,0.17639871785909608,0.1494755065032259,0.01878235678716379,0.008140854568706387,2022,2022-05,2022Q2,Saturday,1,T2 Growth reach,Short video
Post_4458,2023-07-29,Instagram,#Fitness,Reel,Australia,2304449,355721,54164,43193,Low,453078,0.19661012241971942,0.1543627131691784,0.023504100112434687,0.01874330913810633,2023,2023-07,2023Q3,Saturday,1,T2 Growth reach,Short video
Post_4468,2023-02-16,Twitter,#Fitness,Live Stream,USA,2381324,166638,40364,47901,Medium,254903,0.10704255279835924,0.06997703798391147,0.01695023440741369,0.02011528040703407,2023,2023-02,2023Q1,Thursday,1,T2 Growth reach,Live stream
Post_4476,2023-04-14,YouTube,#Fitness,Video,Canada,4412202,420756,75784,30893,Medium,527433,0.1195396312317523,0.09536190772770603,0.017176004181132232,0.007001719322914046,2023,2023-04,2023Q2,Friday,1,T4 Mega reach,Long-form video
Post_4509,2023-02-15,Instagram,#Fitness,Reel,USA,959411,133168,45872,14351,Medium,193391,0.2015726315416438,0.13880182737116836,0.04781266839758977,0.014958135772885656,2023,2023-02,2023Q1,Wednesday,1,T1 Emerging reach,Short video
Post_4523,2022-07-24,Twitter,#Fitness,Video,Japan,3629617,180754,9532,6313,High,196599,0.05416521908509906,0.0497997447113566,0.002626172403314179,0.0017393019704282848,2022,2022-07,2022Q3,Sunday,1,T3 Established reach,Long-form video
Post_4550,2022-06-11,YouTube,#Fitness,Tweet,Brazil,3493327,206084,162,1310,Low,207556,0.05941499321420526,0.058993618404460844,4.6374129876762184e-05,0.0003750006798676448,2022,2022-06,2022Q2,Saturday,1,T3 Established reach,Text post
Post_4562,2022-03-20,TikTok,#Fitness,Shorts,Canada,2106161,458518,62036,19006,Medium,539560,0.2561817448903479,0.2177032050256367,0.029454538375746204,0.009024001488964994,2022,2022-03,2022Q1,Sunday,1,T2 Growth reach,Short video
Post_4567,2023-01-30,Instagram,#Fitness,Reel,USA,1011802,337782,88350,32967,Medium,459099,0.4537439143231581,0.3338419967543057,0.08731945578285079,0.03258246178600161,2023,2023-01,2023Q1,Monday,1,T1 Emerging reach,Short video
