Post_ID,Post_Date,Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Engagement_Level,Interactions,Engagement_Rate,Like_Rate,Share_Rate,Comment_Rate,Year,Post_Month,Post_Quarter,Day_Of_Week,Is_Fitness,Reach_Tier,Format_Group
Post_4698,2022-06-07,Twitter,#Fashion,Reel,Japan,4865703,253419,78639,45758,High,377816,0.0776488001836528,0.052082710350385135,0.01616189890751655,0.00940419092575112,2022,2022-06,2022Q2,Tuesday,0,T4 Mega reach,Short video
Post_4699,2022-02-10,TikTok,#Challenge,Live Stream,India,4033514,337654,97426,20972,Low,456052,0.1130656792067661,0.08371211801917633,0.024154124666481883,0.005199436521107897,2022,2022-02,2022Q1,Thursday,0,T4 Mega reach,Live stream
Post_4700,2023-08-08,Twitter,#Viral,Tweet,UK,1186127,319670,41088,8135,High,368893,0.31100632562954894,0.26950739676274127,0.03464047273184069,0.006858456134966997,2023,2023-08,2023Q3,Tuesday,0,T1 Emerging reach,Text post
Post_4702,2023-01-26,Twitter,#Music,Reel,USA,600372,260597,9374,46042,Medium,316013,0.5263619889002152,0.4340592166190295,0.01561365286855483,0.07668911941263083,2023,2023-01,2023Q1,Thursday,0,T1 Emerging reach,Short video
Post_4703,2022-03-22,Instagram,#Music,Shorts,Brazil,4903978,68921,75527,6533,Low,150981,0.03078745459298553,0.014054100568966664,0.015401170233634817,0.0013321837903840514,2022,2022-03,2022Q1,Tuesday,0,T4 Mega reach,Short video
Post_4704,2023-01-25,Twitter,#Fashion,Shorts,USA,3529073,152267,95610,19210,High,267087,0.0756819142023982,0.043146458007527755,0.027092100390102444,0.005443355804767994,2023,2023-01,2023Q1,Wednesday,0,T3 Established reach,Short video
Post_4705,2022-06-10,Instagram,#Challenge,Shorts,Canada,642028,8962,37402,31693,Low,78057,0.12157880964693128,0.013958892758571277,0.05825602621692512,0.04936389067143489,2022,2022-06,2022Q2,Friday,0,T1 Emerging reach,Short video
Post_4706,2023-03-15,TikTok,#Viral,Live Stream,Japan,1289152,336168,68747,23496,Medium,428411,0.33232000570917936,0.26076676761157724,0.0533273035297622,0.018225934567839944,2023,2023-03,2023Q1,Wednesday,0,T1 Emerging reach,Live stream
Post_4707,2022-09-06,TikTok,#Challenge,Shorts,Japan,1549672,2009,48438,13727,High,64174,0.041411343819853494,0.0012964033679385056,0.03125693695181948,0.008858003500095505,2022,2022-09,2022Q3,Tuesday,0,T2 Growth reach,Short video
Post_4708,2022-10-28,Twitter,#Music,Tweet,Brazil,3216935,211312,25058,14426,Low,250796,0.07796116489764325,0.0656873701209381,0.0077894020239762385,0.004484392752728918,2022,2022-10,2022Q4,Friday,0,T3 Established reach,Text post
Post_4709,2022-09-03,Instagram,#Fashion,Tweet,Japan,3219104,42669,37168,32049,High,111886,0.03475687644760778,0.013254930564529758,0.01154606996232492,0.009955875920753103,2022,2022-09,2022Q3,Saturday,0,T3 Established reach,Text post
Post_4710,2023-07-31,Twitter,#Viral,Video,Canada,3649931,9757,30263,32855,High,72875,0.019966130866583505,0.0026732012194203123,0.008291389618050314,0.00900154002911288,2023,2023-07,2023Q3,Monday,0,T3 Established reach,Long-form video
Post_4711,2022-03-27,YouTube,#Dance,Reel,Australia,1273182,343660,43126,10947,Medium,397733,0.31239288648441466,0.2699221321068001,0.033872612085310665,0.008598142292303849,2022,2022-03,2022Q1,Sunday,0,T1 Emerging reach,Short video
Post_4712,2023-09-21,TikTok,#Fitness,Live Stream,India,2864591,79967,39479,6156,High,125602,0.043846399014728456,0.027915678014767204,0.013781723115097408,0.0021489978848638425,2023,2023-09,2023Q3,Thursday,1,T3 Established reach,Live stream
Post_4713,2022-05-25,Instagram,#Gaming,Tweet,Brazil,3007888,375087,4908,13091,Medium,393086,0.13068505210300382,0.12470111919060817,0.0016317096913182937,0.004352223221077381,2022,2022-05,2022Q2,Wednesday,0,T3 Established reach,Text post
Post_4715,2022-03-06,Twitter,#Viral,Reel,Brazil,1058662,43960,53826,44909,High,142695,0.13478806266778254,0.04152411251183097,0.05084342311332607,0.0424205270426255,2022,2022-03,2022Q1,Sunday,0,T1 Emerging reach,Short video
Post_4716,2022-04-04,Twitter,#Gaming,Video,UK,4341471,412137,79329,19485,High,510951,0.11769075504592798,0.09493026672296095,0.018272378187024627,0.004488110135942403,2022,2022-04,2022Q2,Monday,0,T4 Mega reach,Long-form video
Post_4717,2023-04-02,TikTok,#Education,Tweet,Japan,2011861,280278,88874,1104,High,370256,0.1840365711150025,0.13931280540753063,0.04417502004363125,0.0005487456638405934,2023,2023-04,2023Q2,Sunday,0,T2 Growth reach,Text post
Post_4718,2022-03-11,Instagram,#Gaming,Tweet,Brazil,3649213,270175,90118,2531,High,362824,0.09942527333975847,0.07403651143410922,0.024695187702115498,0.0006935742035337482,2022,2022-03,2022Q1,Friday,0,T3 Established reach,Text post
Post_4719,2023-10-10,Instagram,#Viral,Post,India,2216125,449987,37594,38581,High,526162,0.23742433301370636,0.20305127192735067,0.016963844548479892,0.017409216537875798,2023,2023-10,2023Q4,Tuesday,0,T2 Growth reach,Image post
Post_4720,2023-04-10,YouTube,#Education,Live Stream,Japan,4746083,347026,53053,6064,Medium,406143,0.08557435679064189,0.07311840100562927,0.011178270586502595,0.0012776851985100133,2023,2023-04,2023Q2,Monday,0,T4 Mega reach,Live stream
Post_4721,2022-04-11,Twitter,#Challenge,Live Stream,USA,1476558,181352,24958,40761,High,247071,0.1673290178916101,0.1228207764273398,0.016902824000140867,0.027605417464129416,2022,2022-04,2022Q2,Monday,0,T1 Emerging reach,Live stream
Post_4722,2023-10-30,Twitter,#Dance,Live Stream,Brazil,4798367,198861,99656,30484,High,329001,0.06856520145291096,0.041443474415358394,0.020768732362489155,0.006352994675063412,2023,2023-10,2023Q4,Monday,0,T4 Mega reach,Live stream
Post_4723,2022-07-31,Twitter,#Gaming,Shorts,Germany,3399161,424575,33841,15840,Low,474256,0.13952148780243126,0.12490582234851483,0.00995569200752774,0.0046599734463886825,2022,2022-07,2022Q3,Sunday,0,T3 Established reach,Short video
Post_4724,2023-09-14,Instagram,#Viral,Video,Australia,1781924,79633,15583,15885,Low,111101,0.06234889927965503,0.04468933579658841,0.008745041876084502,0.008914521606982116,2023,2023-09,2023Q3,Thursday,0,T2 Growth reach,Long-form video
Post_4725,2022-05-21,YouTube,#Gaming,Live Stream,UK,2720858,354755,65499,24161,Low,444415,0.1633363446383457,0.13038350402703852,0.02407292111532465,0.008879919495982517,2022,2022-05,2022Q2,Saturday,0,T3 Established reach,Live stream
Post_4726,2022-03-08,Instagram,#Viral,Video,India,2934790,77308,84676,8936,Low,170920,0.05823926073075075,0.026341918842574766,0.028852490297431845,0.003044851590744142,2022,2022-03,2022Q1,Tuesday,0,T3 Established reach,Long-form video
Post_4727,2023-10-29,Instagram,#Comedy,Video,USA,4370709,128441,38915,38928,High,206284,0.04719691930988771,0.029386765396643887,0.008903589783717013,0.008906564129526812,2023,2023-10,2023Q4,Sunday,0,T4 Mega reach,Long-form video
Post_4728,2023-11-02,Instagram,#Fitness,Tweet,Australia,453593,164787,60691,27711,Low,253189,0.5581854217326987,0.36329264340499084,0.13380056570537904,0.06109221262232883,2023,2023-11,2023Q4,Thursday,1,T1 Emerging reach,Text post
Post_4729,2022-03-07,YouTube,#Comedy,Shorts,Germany,1173127,487690,4447,38679,High,530816,0.4524795695606699,0.4157179913172231,0.0037907234255114748,0.03297085481793531,2022,2022-03,2022Q1,Monday,0,T1 Emerging reach,Short video
Post_4731,2022-05-25,Twitter,#Education,Live Stream,Brazil,3177671,77073,55792,45498,Medium,178363,0.05613010283317562,0.024254556245753574,0.017557513033916977,0.014318033553505067,2022,2022-05,2022Q2,Wednesday,0,T3 Established reach,Live stream
Post_4732,2022-10-09,YouTube,#Education,Shorts,Germany,1998533,277428,1086,25936,High,304450,0.15233673899805508,0.13881582140500057,0.0005433985828605282,0.012977519010193977,2022,2022-10,2022Q4,Sunday,0,T2 Growth reach,Short video
Post_4733,2023-06-01,Twitter,#Education,Reel,Brazil,2153009,424075,10091,31751,Low,465917,0.2164027182422368,0.19696852172935644,0.004686928851667597,0.01474726766121275,2023,2023-06,2023Q2,Thursday,0,T2 Growth reach,Short video
Post_4734,2022-07-14,Instagram,#Fashion,Video,India,811919,220241,66953,6617,Low,293811,0.3618723049959417,0.27125981778970565,0.08246265945248232,0.008149827753753761,2022,2022-07,2022Q3,Thursday,0,T1 Emerging reach,Long-form video
Post_4735,2022-08-09,Instagram,#Challenge,Shorts,USA,4383045,364525,90039,11727,High,466291,0.10638517286498314,0.08316706764361306,0.020542568009226464,0.0026755372121436125,2022,2022-08,2022Q3,Tuesday,0,T4 Mega reach,Short video
Post_4737,2023-03-24,Instagram,#Fitness,Reel,Brazil,4436970,261021,47592,40550,Medium,349163,0.07869401866589136,0.058828660099121695,0.01072623885218967,0.009139119714579995,2023,2023-03,2023Q1,Friday,1,T4 Mega reach,Short video
Post_4738,2023-02-09,Instagram,#Gaming,Live Stream,Japan,1831132,238386,42195,33961,Low,314542,0.17177461810508474,0.13018504400556596,0.023043123051751595,0.018546451047767174,2023,2023-02,2023Q1,Thursday,0,T2 Growth reach,Live stream
Post_4740,2023-02-05,TikTok,#Fashion,Tweet,Brazil,4907733,196379,31009,15463,Low,242851,0.04948333578864213,0.040014198001399014,0.006318395886654796,0.0031507419005883165,2023,2023-02,2023Q1,Sunday,0,T4 Mega reach,Text post
Post_4741,2022-06-12,Twitter,#Dance,Reel,USA,2104258,182294,4266,23225,Low,209785,0.09969547460434984,0.08663101197666825,0.0020273179429518623,0.011037144684729725,2022,2022-06,2022Q2,Sunday,0,T2 Growth reach,Short video
Post_4742,2023-11-18,Instagram,#Music,Video,Germany,1722070,493708,79119,41390,Medium,614217,0.35667365438106463,0.2866945013849611,0.045944125383985554,0.024035027612117975,2023,2023-11,2023Q4,Saturday,0,T2 Growth reach,Long-form video
Post_4743,2022-09-26,TikTok,#Dance,Tweet,Canada,505720,140570,2510,17156,Low,160236,0.31684726726251683,0.27796013604366054,0.004963220754567745,0.03392391046428854,2022,2022-09,2022Q3,Monday,0,T1 Emerging reach,Text post
Post_4744,2022-08-06,Instagram,#Music,Shorts,UK,1137589,168541,64622,23184,Medium,256347,0.2253423688168574,0.14815632007693463,0.05680610484102782,0.020379943898894942,2022,2022-08,2022Q3,Saturday,0,T1 Emerging reach,Short video
Post_4745,2022-08-20,YouTube,#Education,Reel,Australia,3702911,85206,4933,20680,Medium,110819,0.029927535390399607,0.023010544946934993,0.0013321951297236147,0.005584795313741,2022,2022-08,2022Q3,Saturday,0,T3 Established reach,Short video
Post_4746,2023-10-24,Instagram,#Fitness,Tweet,Australia,4033578,51533,75559,11512,Low,138604,0.034362543627518796,0.012776001852449611,0.01873250002851067,0.0028540417465585145,2023,2023-10,2023Q4,Tuesday,1,T4 Mega reach,Text post
Post_4747,2022-02-20,Twitter,#Fitness,Live Stream,India,3327912,51574,51539,29622,Medium,132735,0.03988536956506061,0.015497404979458592,0.015486887874438988,0.008901076711163036,2022,2022-02,2022Q1,Sunday,1,T3 Established reach,Live stream
Post_4748,2022-11-27,Twitter,#Challenge,Live Stream,India,641205,300091,92655,43197,Medium,435943,0.6798808493383551,0.4680110105192567,0.14450136851708892,0.0673684703020095,2022,2022-11,2022Q4,Sunday,0,T1 Emerging reach,Live stream
Post_4749,2023-04-15,TikTok,#Dance,Video,UK,1668055,24782,18001,35311,Medium,78094,0.046817401104879634,0.014856824265386932,0.01079161058837988,0.021168966251112822,2023,2023-04,2023Q2,Saturday,0,T2 Growth reach,Long-form video
Post_4750,2022-08-22,Twitter,#Challenge,Tweet,Brazil,2677552,450023,10672,13565,Low,474260,0.17712447788128857,0.16807255283930994,0.00398573024912308,0.005066194792855564,2022,2022-08,2022Q3,Monday,0,T2 Growth reach,Text post
Post_4751,2022-09-21,TikTok,#Tech,Live Stream,UK,2617130,78201,18502,1615,High,98318,0.03756710595193972,0.02988044155238754,0.0070695762151669955,0.0006170881843851853,2022,2022-09,2022Q3,Wednesday,0,T2 Growth reach,Live stream
Post_4752,2023-10-31,YouTube,#Music,Tweet,India,4962798,142287,79299,31575,High,253161,0.05101174780839357,0.028670721637269945,0.015978687828922315,0.0063623383422013145,2023,2023-10,2023Q4,Tuesday,0,T4 Mega reach,Text post
Post_4753,2022-06-07,TikTok,#Viral,Shorts,Canada,3905473,416515,20273,39780,Medium,476568,0.12202568037213418,0.1066490537765848,0.0051909205363857335,0.01018570605916364,2022,2022-06,2022Q2,Tuesday,0,T4 Mega reach,Short video
Post_4754,2023-04-17,Instagram,#Gaming,Live Stream,India,3097651,268306,65885,16747,High,350938,0.1132916522874914,0.08661595512212318,0.021269342479188262,0.005406354686179947,2023,2023-04,2023Q2,Monday,0,T3 Established reach,Live stream
Post_4755,2022-12-18,YouTube,#Challenge,Video,India,3232709,17533,73322,45503,Low,136358,0.04218072211263062,0.005423624582354923,0.02268128680929833,0.01407581072097736,2022,2022-12,2022Q4,Sunday,0,T3 Established reach,Long-form video
Post_4756,2022-10-22,Twitter,#Education,Tweet,Brazil,3967702,357355,37276,37138,Medium,431769,0.10882092455532194,0.09006598781864163,0.009394858787277876,0.00936007794940245,2022,2022-10,2022Q4,Saturday,0,T4 Mega reach,Text post
Post_4757,2022-06-07,TikTok,#Fashion,Shorts,Germany,2370772,494750,40998,22174,Low,557922,0.23533346943527256,0.2086872967961491,0.017293101150173868,0.009353071488949592,2022,2022-06,2022Q2,Tuesday,0,T2 Growth reach,Short video
Post_4758,2022-01-17,Twitter,#Comedy,Tweet,India,1219338,54007,33919,26510,Medium,114436,0.09385092566622216,0.0442920666788044,0.02781755345933613,0.02174130552808163,2022,2022-01,2022Q1,Monday,0,T1 Emerging reach,Text post
Post_4759,2022-12-30,Instagram,#Fashion,Video,Canada,1602283,403609,7724,20596,Medium,431929,0.26957098090661885,0.2518962006087564,0.004820621575589331,0.012854158722273157,2022,2022-12,2022Q4,Friday,0,T2 Growth reach,Long-form video
Post_4760,2023-05-17,YouTube,#Music,Tweet,India,2050005,495359,98876,31147,High,625382,0.30506364618622883,0.24163794722451895,0.04823207748273785,0.015193621478972002,2023,2023-05,2023Q2,Wednesday,0,T2 Growth reach,Text post
Post_4761,2022-11-15,Instagram,#Tech,Live Stream,Brazil,1650036,304588,15654,19851,High,340093,0.20611247269756539,0.18459476035674374,0.009487065736747562,0.012030646604074094,2022,2022-11,2022Q4,Tuesday,0,T2 Growth reach,Live stream
Post_4762,2023-12-20,YouTube,#Music,Tweet,Japan,2101712,32761,87377,33207,Medium,153345,0.07296194721255814,0.01558776844781778,0.04157420236454852,0.015799976400191845,2023,2023-12,2023Q4,Wednesday,0,T2 Growth reach,Text post
Post_4763,2022-09-08,TikTok,#Fashion,Reel,Canada,1519302,486312,88398,108,High,574818,0.3783434761489157,0.3200890935442723,0.0581832973299581,7.108527468534893e-05,2022,2022-09,2022Q3,Thursday,0,T2 Growth reach,Short video
Post_4764,2023-09-23,TikTok,#Viral,Video,USA,2025180,52573,77235,39474,High,169282,0.08358861928322421,0.025959667782616856,0.03813735075400705,0.019491600746600304,2023,2023-09,2023Q3,Saturday,0,T2 Growth reach,Long-form video
Post_4765,2022-06-30,TikTok,#Fitness,Shorts,India,4001869,426578,74476,13790,Medium,514844,0.1286508878726415,0.10659469362940166,0.01861030433529933,0.0034458899079405146,2022,2022-06,2022Q2,Thursday,1,T4 Mega reach,Short video
Post_4766,2023-02-27,YouTube,#Viral,Post,India,2237936,126499,7462,31727,Medium,165688,0.07403607609869094,0.056524851470283334,0.0033343223398703092,0.014176902288537295,2023,2023-02,2023Q1,Monday,0,T2 Growth reach,Image post
Post_4767,2023-10-19,Instagram,#Fitness,Video,Brazil,4087039,483900,15030,24612,Low,523542,0.12809811699863888,0.11839867444377213,0.00367747897683384,0.006021963578032898,2023,2023-10,2023Q4,Thursday,1,T4 Mega reach,Long-form video
Post_4768,2023-10-02,YouTube,#Dance,Video,Australia,2618299,174129,18094,29585,High,221808,0.08471454176929373,0.06650462762274285,0.006910593480729282,0.011299320665821589,2023,2023-10,2023Q4,Monday,0,T2 Growth reach,Long-form video
Post_4769,2023-07-29,Instagram,#Music,Post,India,1027847,362060,47435,37002,Low,446497,0.4344002560692399,0.3522508700224839,0.04614986471721959,0.0359995213295364,2023,2023-07,2023Q3,Saturday,0,T1 Emerging reach,Image post
Post_4770,2022-05-25,Instagram,#Dance,Tweet,Germany,1334589,266552,48272,11189,Medium,326013,0.24427969959290838,0.1997259081260223,0.03616993696186616,0.008383854505019897,2022,2022-05,2022Q2,Wednesday,0,T1 Emerging reach,Text post
Post_4771,2023-08-14,YouTube,#Challenge,Live Stream,Canada,3359899,492874,1269,8977,Medium,503120,0.1497425964292379,0.14669310000092264,0.0003776899246078528,0.002671806503707403,2023,2023-08,2023Q3,Monday,0,T3 Established reach,Live stream
Post_4773,2022-03-21,TikTok,#Viral,Shorts,Japan,2141862,328046,8689,37898,Medium,374633,0.17490996151946298,0.1531592604939067,0.004056750621655363,0.017693950403900906,2022,2022-03,2022Q1,Monday,0,T2 Growth reach,Short video
Post_4774,2023-11-03,Twitter,#Fitness,Video,Canada,4019882,131670,67263,648,Low,199581,0.049648472268588976,0.032754692799440384,0.016732580707592908,0.00016119876155568745,2023,2023-11,2023Q4,Friday,1,T4 Mega reach,Long-form video
Post_4775,2023-08-07,Twitter,#Gaming,Post,Japan,2968787,334782,75537,29581,Medium,439900,0.14817499537689974,0.11276726824794099,0.025443724996101102,0.009964002132857629,2023,2023-08,2023Q3,Monday,0,T3 Established reach,Image post
Post_4776,2022-06-28,TikTok,#Education,Post,Germany,1461068,234320,76468,12204,High,322992,0.22106568619667258,0.1603758346634106,0.05233705754968283,0.008352793983579136,2022,2022-06,2022Q2,Tuesday,0,T1 Emerging reach,Image post
Post_4777,2022-12-09,YouTube,#Gaming,Video,Canada,619225,412705,58028,15962,Medium,486695,0.7859744034882312,0.6664863337236061,0.09371068674552868,0.02577738301909645,2022,2022-12,2022Q4,Friday,0,T1 Emerging reach,Long-form video
Post_4778,2023-09-30,TikTok,#Gaming,Tweet,Canada,1278728,429074,13570,2674,Low,445318,0.34825076169443386,0.33554751284088563,0.01061210828260584,0.002091140570942374,2023,2023-09,2023Q3,Saturday,0,T1 Emerging reach,Text post
Post_4779,2022-09-24,Twitter,#Challenge,Live Stream,Germany,609969,103448,60694,21763,High,185905,0.3047777837890122,0.16959550403381154,0.09950341738678523,0.03567886236841544,2022,2022-09,2022Q3,Saturday,0,T1 Emerging reach,Live stream
Post_4780,2023-10-24,Instagram,#Fitness,Tweet,UK,1085330,403285,93043,35529,Low,531857,0.4900417384574277,0.3715782296628675,0.0857278431444814,0.03273566565007878,2023,2023-10,2023Q4,Tuesday,1,T1 Emerging reach,Text post
Post_4782,2022-06-10,Instagram,#Gaming,Live Stream,Brazil,2931391,338512,25132,35276,High,398920,0.1360855648393544,0.11547828317682629,0.00857340423027839,0.012033877432249741,2022,2022-06,2022Q2,Friday,0,T3 Established reach,Live stream
Post_4784,2023-10-22,YouTube,#Gaming,Post,USA,2253299,494478,11190,12355,Low,518023,0.22989536674893124,0.21944624304186883,0.004966051997537833,0.005483071709524568,2023,2023-10,2023Q4,Sunday,0,T2 Growth reach,Image post
Post_4785,2022-04-11,YouTube,#Comedy,Reel,Australia,4629977,160940,2872,31118,Medium,194930,0.04210172102366815,0.03476043185527704,0.0006203054572409323,0.0067209837111501846,2022,2022-04,2022Q2,Monday,0,T4 Mega reach,Short video
Post_4787,2022-08-27,YouTube,#Music,Post,UK,1180106,43719,16485,43917,High,104121,0.08823020982860862,0.037046672078609885,0.013969084133120245,0.03721445361687848,2022,2022-08,2022Q3,Saturday,0,T1 Emerging reach,Image post
Post_4788,2023-06-21,TikTok,#Music,Tweet,Japan,2476925,230450,55221,1354,Medium,287025,0.11587956841648415,0.09303874764072388,0.022294175237441587,0.0005466455383186814,2023,2023-06,2023Q2,Wednesday,0,T2 Growth reach,Text post
Post_4789,2022-07-27,TikTok,#Tech,Live Stream,USA,2847991,406067,52565,33962,Low,492594,0.17296192298360494,0.14258015562549178,0.018456870123536206,0.011924897234576935,2022,2022-07,2022Q3,Wednesday,0,T3 Established reach,Live stream
Post_4790,2022-04-06,Twitter,#Education,Shorts,Japan,4171736,248892,96898,12674,Low,358464,0.08592681799615316,0.059661493440620404,0.023227260785438006,0.003038063770094752,2022,2022-04,2022Q2,Wednesday,0,T4 Mega reach,Short video
Post_4791,2023-08-16,TikTok,#Comedy,Live Stream,Canada,2247336,416253,29943,37996,Low,484192,0.21545153906669942,0.1852206345646579,0.013323775350014416,0.01690712915202711,2023,2023-08,2023Q3,Wednesday,0,T2 Growth reach,Live stream
Post_4792,2022-03-05,YouTube,#Education,Video,Germany,2970301,493114,58206,25766,Low,577086,0.19428536030523505,0.16601482476018423,0.019595993806688278,0.008674541738362544,2022,2022-03,2022Q1,Saturday,0,T3 Established reach,Long-form video
Post_4793,2022-06-02,Twitter,#Gaming,Post,USA,3953080,17672,29206,24535,Low,71413,0.018065154259463506,0.004470438240561789,0.007388163153794003,0.0062065528651077135,2022,2022-06,2022Q2,Thursday,0,T4 Mega reach,Image post
Post_4794,2023-07-25,Instagram,#Tech,Video,Brazil,1986024,232499,19425,23352,Low,275276,0.13860658280061067,0.11706756816634643,0.009780848569805803,0.011758166064458436,2023,2023-07,2023Q3,Tuesday,0,T2 Growth reach,Long-form video
Post_4795,2022-01-08,YouTube,#Education,Post,Germany,670841,327683,58507,42984,High,429174,0.6397551729843585,0.4884659703267987,0.08721440699062818,0.06407479566693151,2022,2022-01,2022Q1,Saturday,0,T1 Emerging reach,Image post
Post_4796,2022-12-01,Instagram,#Music,Live Stream,Australia,1219770,291504,16339,31645,High,339488,0.2783213228723448,0.23898275904473795,0.01339514826565664,0.025943415561950203,2022,2022-12,2022Q4,Thursday,0,T1 Emerging reach,Live stream
Post_4797,2022-09-13,Instagram,#Education,Shorts,Germany,1085450,318761,68762,33987,Medium,421510,0.388327421806624,0.2936671426597264,0.06334884149431111,0.03131143765258648,2022,2022-09,2022Q3,Tuesday,0,T1 Emerging reach,Short video
Post_4798,2022-10-14,Twitter,#Music,Post,Brazil,2841135,103616,40222,14604,Medium,158442,0.05576714939628001,0.036469931911014435,0.01415701823391004,0.0051401992513555326,2022,2022-10,2022Q4,Friday,0,T3 Established reach,Image post
Post_4800,2022-02-13,YouTube,#Gaming,Video,USA,4603491,200988,84981,41852,Medium,327821,0.0712113915287333,0.04365990940353744,0.018460120808316993,0.009091361316878864,2022,2022-02,2022Q1,Sunday,0,T4 Mega reach,Long-form video
Post_4801,2022-05-02,Instagram,#Challenge,Shorts,India,3521257,499054,62073,40943,Medium,602070,0.1709815557342165,0.14172609383524123,0.017628079972577974,0.011627381926397307,2022,2022-05,2022Q2,Monday,0,T3 Established reach,Short video
Post_4802,2022-01-28,YouTube,#Dance,Video,UK,4368296,256833,21818,33470,Medium,312121,0.07145143094698711,0.058794779474650984,0.004994624906370814,0.00766202656596531,2022,2022-01,2022Q1,Friday,0,T4 Mega reach,Long-form video
Post_4803,2023-05-19,TikTok,#Challenge,Live Stream,USA,2925514,231534,48422,40859,High,320815,0.10966107152452527,0.07914301555213887,0.016551621356110414,0.013966434616275978,2023,2023-05,2023Q2,Friday,0,T3 Established reach,Live stream
Post_4804,2023-07-09,TikTok,#Tech,Video,Australia,3301392,72964,71082,3187,Low,147233,0.044597248675710126,0.022100980434919572,0.02153091786737231,0.000965350373418243,2023,2023-07,2023Q3,Sunday,0,T3 Established reach,Long-form video
Post_4805,2023-11-18,YouTube,#Education,Shorts,Japan,698224,114238,46020,39802,High,200060,0.2865269598295103,0.16361225050986503,0.06591008043264053,0.05700462888700474,2023,2023-11,2023Q4,Saturday,0,T1 Emerging reach,Short video
Post_4806,2022-04-28,Twitter,#Comedy,Tweet,Japan,2168867,98430,83970,511,Medium,182911,0.0843348162888734,0.04538314244257485,0.038716066960306925,0.00023560688599162603,2022,2022-04,2022Q2,Thursday,0,T2 Growth reach,Text post
Post_4807,2023-12-06,Twitter,#Gaming,Post,Japan,4245823,392520,5760,6404,Low,404684,0.09531344099836475,0.09244850762737872,0.0013566274430187033,0.0015083059279673223,2023,2023-12,2023Q4,Wednesday,0,T4 Mega reach,Image post
Post_4808,2022-11-09,TikTok,#Fitness,Video,Germany,1784267,10082,55617,18055,Low,83754,0.046940284161507216,0.005650499616929529,0.031170783296446104,0.010119001248131585,2022,2022-11,2022Q4,Wednesday,1,T2 Growth reach,Long-form video
Post_4810,2022-05-31,Twitter,#Comedy,Live Stream,Japan,622120,133383,42152,32063,High,207598,0.33369446409052916,0.2144007586960715,0.06775541696135794,0.051538288433099724,2022,2022-05,2022Q2,Tuesday,0,T1 Emerging reach,Live stream
Post_4811,2022-06-29,TikTok,#Challenge,Post,USA,2331691,451832,40146,31465,Low,523443,0.22449072368508521,0.19377867822108505,0.01721754726505356,0.013494498198946601,2022,2022-06,2022Q2,Wednesday,0,T2 Growth reach,Image post
Post_4812,2023-05-01,Twitter,#Fitness,Tweet,Japan,4308976,171495,9299,12469,Medium,193263,0.044851259324721234,0.03979947904096008,0.002158053328679482,0.0028937269550816714,2023,2023-05,2023Q2,Monday,1,T4 Mega reach,Text post
Post_4813,2023-09-16,Instagram,#Music,Reel,Australia,3927144,233834,69647,25283,Low,328764,0.08371579957343046,0.059543016502577956,0.017734771121201566,0.0064380119496509425,2023,2023-09,2023Q3,Saturday,0,T4 Mega reach,Short video
Post_4814,2023-11-11,TikTok,#Fitness,Tweet,Canada,4852422,454011,36924,24724,Low,515659,0.10626837484456216,0.09356379144270634,0.007609395885188881,0.005095187516666934,2023,2023-11,2023Q4,Saturday,1,T4 Mega reach,Text post
Post_4817,2023-05-04,TikTok,#Dance,Post,Germany,3667805,292175,58377,2200,Medium,352752,0.09617523287088599,0.07965936029859821,0.015916058787203792,0.0005998137850839944,2023,2023-05,2023Q2,Thursday,0,T3 Established reach,Image post
Post_4818,2023-01-22,TikTok,#Challenge,Live Stream,USA,3767399,165527,2940,32075,Medium,200542,0.05323088953413217,0.04393667885987123,0.0007803792483886098,0.008513831425872333,2023,2023-01,2023Q1,Sunday,0,T3 Established reach,Live stream
Post_4819,2023-08-14,Twitter,#Education,Video,USA,905373,288532,80147,13810,Low,382489,0.42246565780070755,0.3186885405241818,0.0885237355211609,0.015253381755364916,2023,2023-08,2023Q3,Monday,0,T1 Emerging reach,Long-form video
Post_4820,2023-04-15,Instagram,#Tech,Post,UK,3032675,489182,33789,7722,High,530693,0.17499171523489987,0.16130379945097975,0.011141648874343607,0.002546266909576529,2023,2023-04,2023Q2,Saturday,0,T3 Established reach,Image post
Post_4821,2022-09-03,TikTok,#Education,Reel,Canada,4546658,30623,82064,42992,Medium,155679,0.03424031453432389,0.006735276768122872,0.01804930126699655,0.00945573649920447,2022,2022-09,2022Q3,Saturday,0,T4 Mega reach,Short video
Post_4822,2022-11-10,Twitter,#Music,Live Stream,USA,3902066,108016,90527,29819,Medium,228362,0.05852335660134913,0.027681746028898536,0.02319976135718873,0.007641849215261864,2022,2022-11,2022Q4,Thursday,0,T4 Mega reach,Live stream
Post_4823,2022-11-01,TikTok,#Fashion,Video,USA,2280197,52717,79861,6857,Low,139435,0.06115041814369548,0.023119493622700143,0.03502372821295704,0.003007196308038297,2022,2022-11,2022Q4,Tuesday,0,T2 Growth reach,Long-form video
Post_4824,2023-06-22,YouTube,#Viral,Live Stream,Japan,1009177,246103,84151,31382,High,361636,0.35834744549271336,0.24386505043218384,0.08338576879972492,0.031096626260804595,2023,2023-06,2023Q2,Thursday,0,T1 Emerging reach,Live stream
